timestamp,position,rotation,feed,velocity,grade
2020-05-18 23-04-15 ,30000.32,192.1,289.3,4.1,1
2020-05-18 23-04-16 ,30002.55,189.9,289.5,2.23,1
2020-05-18 23-04-17 ,30005,192.6,290.1,2.45,1
2020-05-18 23-04-18 ,30007.15,198.5,289,2.15,1
2020-05-18 23-04-19 ,30011.83,196.5,288.8,4.68,1
2020-05-18 23-04-20 ,30012.95,190.3,289.1,1.12,1
2020-05-18 23-04-21 ,30016.55,191.5,289.6,3.6,1
2020-05-18 23-04-22 ,30018.73,193,289.7,2.18,1
2020-05-18 23-04-23 ,30022.64,195.9,289.6,3.91,1
2020-05-18 23-04-24 ,30026.14,191.6,289.1,3.5,1
2020-05-18 23-04-25 ,30029.58,190.1,290.5,3.44,1
2020-05-18 23-04-26 ,30032.13,193.7,203.7,2.55,1
2020-05-18 23-13-47 ,30038.13,178.9,191.4,6,1
2020-05-18 23-13-48 ,30048.64,179.7,195.8,10.51,1.060285736
2020-05-18 23-13-49 ,30053.61,180.9,196.3,4.97,1.088793834
2020-05-18 23-13-50 ,30057.84,178.1,197.9,4.23,1.113057265
2020-05-18 23-13-51 ,30063.83,178.2,203.2,5.99,1.14741612
2020-05-18 23-13-52 ,30083.06,178.8,204,19.23,1.257720088
2020-05-18 23-13-53 ,30111.78,180.1,205.4,28.72,1.422459035
2020-05-18 23-13-54 ,30146.98,180.2,206.9,35.2,1.624367495
2020-05-18 23-13-55 ,30180.76,179.9,218.6,33.78,1.818130783
2020-05-18 23-13-56 ,30207.39,181.4,232.1,26.63,1.970881416
2020-05-18 23-13-57 ,30234.78,185.3,250.6,27.39,2.127991436
2020-05-18 23-13-58 ,30251.19,195.9,277.9,16.41,2.222119783
2020-05-18 23-13-59 ,30254.57,196.9,279.3,3.38,2.241507584
2020-05-18 23-14-00 ,30257.02,197,279.1,2.45,2.255560872
2020-05-18 23-14-01 ,30260.81,195.8,278.8,3.79,2.277300447
2020-05-18 23-14-02 ,30260.96,198.2,278.7,0.15,2.278160853
2020-05-18 23-14-03 ,30266.37,200.3,278.5,5.41,2.309192806
2020-05-18 23-14-04 ,30267.19,197.3,279,0.82,2.313896355
2020-05-18 23-14-05 ,30269.26,196,278.5,2.07,2.32576995
2020-05-18 23-14-06 ,30273.59,198.1,279.1,4.33,2.350606984
2020-05-18 23-14-07 ,30275.66,201,279.1,2.07,2.362480578
2020-05-18 23-14-08 ,30279.71,200.5,281.4,4.05,2.385711523
2020-05-18 23-14-09 ,30281.78,196.7,281.3,2.07,2.397585117
2020-05-18 23-14-10 ,30283.71,197.3,280.7,1.93,2.408655667
2020-05-18 23-14-11 ,30289.51,197.6,280.3,5.8,2.441924674
2020-05-18 23-14-12 ,30293.05,201.8,280.4,3.54,2.462230241
2020-05-18 23-14-13 ,30293.75,196.6,280.6,0.7,2.466245466
2020-05-18 23-14-14 ,30294.07,196,280.2,0.32,2.468080997
2020-05-18 23-14-15 ,30299.9,197.1,279.6,5.83,2.501522086
2020-05-18 23-14-16 ,30303.73,201.3,280.7,3.83,2.523491103
2020-05-18 23-14-17 ,30309.09,202.5,282.6,5.36,2.554236255
2020-05-18 23-14-18 ,30310.05,197.4,282.7,0.96,2.559742849
2020-05-18 23-14-19 ,30313.84,197.2,282.3,3.79,2.581482425
2020-05-18 23-14-20 ,30315.99,199,282,2.15,2.593814901
2020-05-18 23-14-21 ,30319.13,201,281.6,3.14,2.611826054
2020-05-18 23-14-22 ,30320.14,198.3,281.3,1.01,2.61761945
2020-05-18 23-14-23 ,30322.07,196.7,280.6,1.93,2.628689999
2020-05-18 23-14-24 ,30326.32,196.9,280.4,4.25,2.653068151
2020-05-18 23-14-25 ,30330.95,198.2,279.9,4.63,2.679625997
2020-05-18 23-14-26 ,30333.19,199.6,282,2.24,2.692474717
2020-05-18 23-14-27 ,30334.5,196.3,282.9,1.31,2.699988924
2020-05-18 23-14-28 ,30337.58,198.3,282.6,3.08,2.717655914
2020-05-18 23-14-29 ,30340.32,196.9,282.2,2.74,2.733372652
2020-05-18 23-14-30 ,30343.25,200,281,2.93,2.750179237
2020-05-18 23-14-31 ,30345.59,196.4,282.7,2.34,2.763601561
2020-05-18 23-14-32 ,30348.26,193.2,283.9,2.67,2.778916776
2020-05-18 23-14-33 ,30350.28,194.6,283.6,2.02,2.790503568
2020-05-18 23-14-34 ,30353.53,195.1,285.4,3.25,2.809145685
2020-05-18 23-14-35 ,30357.08,198.7,285.2,3.55,2.829508612
2020-05-18 23-14-36 ,30359.8,192.6,284.1,2.72,2.845110629
2020-05-18 23-14-37 ,30363.47,193.6,283.1,3.67,2.86616188
2020-05-18 23-14-38 ,30367.72,193.7,283.5,4.25,2.890540032
2020-05-18 23-14-39 ,30372.33,195.8,285.3,4.61,2.916983157
2020-05-18 23-14-40 ,30375.89,194.1,285.2,3.56,2.937403445
2020-05-18 23-14-41 ,30377.73,191.7,284.4,1.84,2.94795775
2020-05-18 23-14-42 ,30380.4,192.3,283.9,2.67,2.963272966
2020-05-18 23-14-43 ,30384.12,194,282.6,3.72,2.984611019
2020-05-18 23-14-44 ,30386.22,195.6,284.3,2.1,2.996656694
2020-05-18 23-14-45 ,30388.26,189.9,285.3,2.04,2.995820896
2020-05-18 23-14-46 ,30391.87,191.5,283.9,3.61,2.985467351
2020-05-18 23-14-47 ,30395.45,192.3,283.3,3.58,2.975199847
2020-05-18 23-14-48 ,30398.65,194.2,283.5,3.2,2.96602219
2020-05-18 23-14-49 ,30401.08,191.4,285.1,2.43,2.959052906
2020-05-18 23-14-50 ,30403.41,193.2,284.6,2.33,2.952370424
2020-05-18 23-14-51 ,30407.17,192.8,284.2,3.76,2.941586676
2020-05-18 23-14-52 ,30409.67,194.7,283.4,2.5,2.934416632
2020-05-18 23-14-53 ,30411.93,192.9,284.7,2.26,2.927934911
2020-05-18 23-14-54 ,30413.18,189.8,285.7,1.25,2.924349888
2020-05-18 23-14-55 ,30416.39,192.7,284.9,3.21,2.915143551
2020-05-18 23-14-56 ,30418.43,191.2,284.1,2.04,2.909292794
2020-05-18 23-14-57 ,30421.54,193.5,283.4,3.11,2.900373258
2020-05-18 23-14-58 ,30422.75,189,283.3,1.21,2.896902956
2020-05-18 23-14-59 ,30426.5,190.3,284.8,3.75,2.886147889
2020-05-18 23-15-00 ,30429.22,191.1,285.2,2.72,2.87834688
2020-05-18 23-15-01 ,30431.28,193.3,284.1,2.06,2.872438763
2020-05-18 23-15-02 ,30433.46,190.9,283.6,2.18,2.866186484
2020-05-18 23-15-03 ,30436.88,188.7,284.5,3.42,2.856377863
2020-05-18 23-15-04 ,30441.43,191.9,284.3,4.55,2.843328381
2020-05-18 23-15-05 ,30443.26,193,284,1.83,2.838079908
2020-05-18 23-15-06 ,30447.29,193.9,283.7,4.03,2.826521795
2020-05-18 23-15-07 ,30449.33,189.7,283.2,2.04,2.820671039
2020-05-18 23-15-08 ,30452.18,190.4,284.6,2.85,2.812497188
2020-05-18 23-15-09 ,30455.99,192.8,283.9,3.81,2.801570039
2020-05-18 23-15-10 ,30457.99,192.8,283.5,2,2.795834003
2020-05-18 23-15-11 ,30459.94,189.5,284.9,1.95,2.790241368
2020-05-18 23-15-12 ,30462.82,187.6,285.8,2.88,2.781981476
2020-05-18 23-15-13 ,30467.6,190.6,286.5,4.78,2.76827235
2020-05-18 23-15-14 ,30470.55,191.1,285.8,2.95,2.759811697
2020-05-18 23-15-15 ,30473.51,190.4,284.9,2.96,2.751322364
2020-05-18 23-15-16 ,30476.54,186.8,284.6,3.03,2.74263227
2020-05-18 23-15-17 ,30480.77,189.2,284,4.23,2.730500554
2020-05-18 23-15-18 ,30484.33,189.6,283.3,3.56,2.72029041
2020-05-18 23-15-19 ,30488.01,191.1,283.7,3.68,2.709736104
2020-05-18 23-15-20 ,30492.11,189.3,284.7,4.1,2.69797723
2020-05-18 23-15-21 ,30494.37,186.7,285.6,2.26,2.691495509
2020-05-18 23-15-22 ,30499.48,188.7,284.1,5.11,2.676839937
2020-05-18 23-15-23 ,30502.18,188.5,283.9,2.7,2.669096289
2020-05-18 23-15-24 ,30504.78,189.9,283.2,2.6,2.661639442
2020-05-18 23-15-25 ,30506.31,186,283.3,1.53,2.657251375
2020-05-18 23-15-26 ,30509,187.8,282.7,2.69,2.649536406
2020-05-18 23-15-27 ,30514.92,186.9,284.1,5.92,2.63255774
2020-05-18 23-15-28 ,30518.72,189.6,284.7,3.8,2.621659272
2020-05-18 23-15-29 ,30521.24,187.6,283.7,2.52,2.614431866
2020-05-18 23-15-30 ,30525.13,186.9,283.7,3.89,2.603275277
2020-05-18 23-15-31 ,30529.43,187.1,285,4.3,2.590942799
2020-05-18 23-15-32 ,30532.14,189.1,284.1,2.71,2.583170471
2020-05-18 23-15-33 ,30536.14,189.6,283.4,4,2.571698399
2020-05-18 23-15-34 ,30539.18,185.9,284.9,3.04,2.562979624
2020-05-18 23-15-35 ,30541.73,187.9,284.3,2.55,2.555666178
2020-05-18 23-15-36 ,30546.26,188.3,284.8,4.53,2.542674057
2020-05-18 23-15-37 ,30549.63,191.9,285.6,3.37,2.533008836
2020-05-18 23-15-38 ,30552.3,189,284.9,2.67,2.525351228
2020-05-18 23-15-39 ,30554.88,187.9,284.1,2.58,2.517951742
2020-05-18 23-15-40 ,30558.86,188.1,285.2,3.98,2.50653703
2020-05-18 23-15-41 ,30562.84,188.6,285.6,3.98,2.495122319
2020-05-18 23-15-42 ,30565.54,189.8,284.5,2.7,2.48737867
2020-05-18 23-15-43 ,30567.92,185.2,285,2.38,2.480552788
2020-05-18 23-15-44 ,30571.35,187.6,285.5,3.43,2.470715486
2020-05-18 23-15-45 ,30576.42,186.6,284.3,5.07,2.456174635
2020-05-18 23-15-46 ,30578.49,189.6,284.7,2.07,2.450237838
2020-05-18 23-15-47 ,30581.43,189.2,285.7,2.94,2.441805865
2020-05-18 23-15-48 ,30585.25,187.1,285,3.82,2.430850036
2020-05-18 23-15-49 ,30589.33,187.6,284.6,4.08,2.419148523
2020-05-18 23-15-50 ,30593.1,189.1,286.3,3.77,2.408336095
2020-05-18 23-15-51 ,30594.92,190.8,285.4,1.82,2.403116302
2020-05-18 23-15-52 ,30598.25,184.2,284.6,3.33,2.393565802
2020-05-18 23-15-53 ,30601.61,188.6,283.9,3.36,2.383929262
2020-05-18 23-15-54 ,30606.25,188.6,285,4.64,2.370621659
2020-05-18 23-15-55 ,30609.16,190.1,285.8,2.91,2.362275726
2020-05-18 23-15-56 ,30613.87,188,284.7,4.71,2.348767362
2020-05-18 23-15-57 ,30617.7,185.7,284,3.83,2.337782853
2020-05-18 23-15-58 ,30621.51,188.7,285.1,3.81,2.326855704
2020-05-18 23-15-59 ,30624.97,189.6,285.8,3.46,2.316932362
2020-05-18 23-16-00 ,30628.59,192,284.9,3.62,2.306550137
2020-05-18 23-16-01 ,30631.39,184.7,284.6,2.8,2.298519687
2020-05-18 23-16-02 ,30634.27,186.1,283.8,2.88,2.290259795
2020-05-18 23-16-03 ,30636.8,187.2,285,2.53,2.28300371
2020-05-18 23-16-04 ,30640.31,188.9,286,3.51,2.272936967
2020-05-18 23-16-05 ,30642.77,185.5,285.3,2.46,2.265881642
2020-05-18 23-16-06 ,30645.95,184,284.9,3.18,2.256761345
2020-05-18 23-16-07 ,30650.1,185.4,284.5,4.15,2.244859071
2020-05-18 23-16-08 ,30653.35,186.2,286.4,3.25,2.235538012
2020-05-18 23-16-09 ,30656.44,189.4,285.3,3.09,2.226675837
2020-05-18 23-16-10 ,30659.84,184.3,284.3,3.4,2.216924576
2020-05-18 23-16-11 ,30663.76,184.1,283.9,3.92,2.205681945
2020-05-18 23-16-12 ,30667.84,185.8,285.1,4.08,2.193980432
2020-05-18 23-16-13 ,30672.14,187.5,285.3,4.3,2.181647955
2020-05-18 23-16-14 ,30673.89,186.1,284.7,1.75,2.176628923
2020-05-18 23-16-15 ,30676.68,183.3,284.5,2.79,2.168627153
2020-05-18 23-16-16 ,30681.7,184.1,285.8,5.02,2.154229703
2020-05-18 23-16-17 ,30685.01,186.2,285,3.31,2.144736563
2020-05-18 23-16-18 ,30687.85,188.3,284.4,2.84,2.136591392
2020-05-18 23-16-19 ,30690.59,184.4,284.7,2.74,2.128733023
2020-05-18 23-16-20 ,30694.15,184.2,286.1,3.56,2.118522879
2020-05-18 23-16-21 ,30698.17,186.4,285.1,4.02,2.106993447
2020-05-18 23-16-22 ,30700.63,188.9,284.4,2.46,2.099938123
2020-05-18 23-16-23 ,30703.95,186,285,3.32,2.090416303
2020-05-18 23-16-24 ,30707.81,183.1,286.2,3.86,2.079345753
2020-05-18 23-16-25 ,30712.04,183.7,285,4.23,2.067214037
2020-05-18 23-16-26 ,30713.72,185.3,284.3,1.68,2.062395767
2020-05-18 23-16-27 ,30718.77,188,284.8,5.05,2.047912277
2020-05-18 23-16-28 ,30721.2,183.3,285.7,2.43,2.040942993
2020-05-18 23-16-29 ,30723.3,181.8,284.4,2.1,2.034920155
2020-05-18 23-16-30 ,30725.61,183.2,284.1,2.31,2.028295034
2020-05-18 23-16-31 ,30729.1,187.8,285.9,3.49,2.018285651
2020-05-18 23-16-32 ,30732.5,182.5,286.9,3.4,2.00853439
2020-05-18 23-16-33 ,30735.95,181.6,285.4,3.45,1.998639728
2020-05-18 23-16-34 ,30739.23,181.2,284.3,3.28,1.989232629
2020-05-18 23-16-35 ,30741.33,185.2,284.6,2.1,1.983209792
2020-05-18 23-16-36 ,30747.12,185.8,285.6,5.79,1.966603968
2020-05-18 23-16-37 ,30749.73,180.9,285.2,2.61,1.959118441
2020-05-18 23-16-38 ,30752.52,181,284.5,2.79,1.951116671
2020-05-18 23-16-39 ,30756.83,182.5,284.5,4.31,1.938755514
2020-05-18 23-16-40 ,30760.56,185.5,285.3,3.73,1.928057808
2020-05-18 23-16-41 ,30761.49,181.8,284.5,0.93,1.925390551
2020-05-18 23-16-42 ,30765.11,182.8,284.5,3.62,1.915008326
2020-05-18 23-16-43 ,30770.67,180.9,286.2,5.56,1.899062147
2020-05-18 23-16-44 ,30772.2,185,285.1,1.53,1.894674079
2020-05-18 23-16-45 ,30774.29,184.1,284.5,2.09,1.888679922
2020-05-18 23-16-46 ,30778,181.3,284.5,3.71,1.878039576
2020-05-18 23-16-47 ,30781.61,183.3,284.5,3.61,1.867686031
2020-05-18 23-16-48 ,30784.98,182,286.7,3.37,1.858020811
2020-05-18 23-16-49 ,30789.13,187.2,285.5,4.15,1.846118536
2020-05-18 23-16-50 ,30791.68,181.3,285,2.55,1.838805091
2020-05-18 23-16-51 ,30795.28,182.4,283.8,3.6,1.828480226
2020-05-18 23-16-52 ,30797.27,180.6,286.1,1.99,1.822772871
2020-05-18 23-16-53 ,30801.92,184.9,285.6,4.65,1.809436588
2020-05-18 23-16-54 ,30804.51,184.4,285.2,2.59,1.802008421
2020-05-18 23-16-55 ,30808.69,180.7,284.7,4.18,1.790020107
2020-05-18 23-16-56 ,30811.83,184.8,286.2,3.14,1.78101453
2020-05-18 23-16-57 ,30813.58,182.5,286.3,1.75,1.775995499
2020-05-18 23-16-58 ,30816.33,187.4,284.8,2.75,1.76810845
2020-05-18 23-16-59 ,30818.95,180.6,284.5,2.62,1.760594243
2020-05-18 23-17-00 ,30822.44,183.2,285.7,3.49,1.750584861
2020-05-18 23-17-01 ,30825.84,182.6,286.4,3.4,1.7408336
2020-05-18 23-17-02 ,30829.09,185.5,284.9,3.25,1.731512542
2020-05-18 23-17-03 ,30833.19,182.9,284.4,4.1,1.719753668
2020-05-18 23-17-04 ,30837.26,179.5,284.2,4.07,1.708080835
2020-05-18 23-17-05 ,30840.38,185.8,285,3.12,1.69913262
2020-05-18 23-17-06 ,30843.37,182.1,284.4,2.99,1.690557246
2020-05-18 23-17-07 ,30846.57,186.3,284.6,3.2,1.681379589
2020-05-18 23-17-08 ,30849.17,182.2,285.7,2.6,1.673922742
2020-05-18 23-17-09 ,30852.65,185,284.4,3.48,1.66394204
2020-05-18 23-17-10 ,30855.69,187.1,285.8,3.04,1.655223266
2020-05-18 23-17-11 ,30856.88,188.4,285.9,1.19,1.651810324
2020-05-18 23-17-12 ,30859.61,185.8,285,2.73,1.643980636
2020-05-18 23-17-13 ,30862.15,181.9,284.2,2.54,1.63669587
2020-05-18 23-17-14 ,30865.62,184.3,286.1,3.47,1.626743848
2020-05-18 23-17-15 ,30867.61,183.9,285.9,1.99,1.621036492
2020-05-18 23-17-16 ,30870.92,189.4,284.7,3.31,1.611543353
2020-05-18 23-17-17 ,30872.84,183.5,284.3,1.92,1.606036759
2020-05-18 23-17-18 ,30876.93,186.2,285.3,4.09,1.594306566
2020-05-18 23-17-19 ,30880.53,185.9,285.6,3.6,1.583981701
2020-05-18 23-17-20 ,30882.82,186.6,284.5,2.29,1.57741394
2020-05-18 23-17-21 ,30885.52,187.9,284.1,2.7,1.569670292
2020-05-18 23-17-22 ,30888.05,187.3,286.1,2.53,1.562414207
2020-05-18 23-17-23 ,30891,189.2,285.1,2.95,1.553953554
2020-05-18 23-17-24 ,30893.07,186.5,284.3,2.07,1.548016757
2020-05-18 23-17-25 ,30895.6,189.4,286,2.53,1.540760672
2020-05-18 23-17-26 ,30899.28,189.3,285.9,3.68,1.530206366
2020-05-18 23-17-27 ,30902.13,187.5,284,2.85,1.522032515
2020-05-18 23-17-28 ,30905.1,186.1,284.4,2.97,1.513514502
2020-05-18 23-17-29 ,30908.23,186.7,286.2,3.13,1.504537606
2020-05-18 23-17-30 ,30911.3,189,286.1,3.07,1.495732791
2020-05-18 23-17-31 ,30915.02,187.8,284.7,3.72,1.485063764
2020-05-18 23-17-32 ,30918.27,188.3,283.9,3.25,1.475742706
2020-05-18 23-17-33 ,30921.83,185.2,285.6,3.56,1.465532563
2020-05-18 23-17-34 ,30924.2,185.6,285,2.37,1.45873536
2020-05-18 23-17-35 ,30926.26,188.3,284.7,2.06,1.452827243
2020-05-18 23-17-36 ,30929.76,185.7,285.3,3.5,1.442789181
2020-05-18 23-17-37 ,30932.55,183.6,284.8,2.79,1.434787411
2020-05-18 23-17-38 ,30934.4,185.4,284.2,1.85,1.429481578
2020-05-18 23-17-39 ,30937.56,186,286.7,3.16,1.420418641
2020-05-18 23-17-40 ,30940.64,190.2,285.5,3.08,1.411585146
2020-05-18 23-17-41 ,30945.04,185.2,284.9,4.4,1.398965867
2020-05-18 23-17-42 ,30946.7,185.6,284.2,1.66,1.394204958
2020-05-18 23-17-43 ,30950.51,185.9,285.3,3.81,1.383277809
2020-05-18 23-17-44 ,30953.99,190,286.8,3.48,1.373297107
2020-05-18 23-17-45 ,30956.13,189,285.2,2.14,1.367159549
2020-05-18 23-17-46 ,30959.56,185.2,284.5,3.43,1.357322248
2020-05-18 23-17-47 ,30962.9,188.9,283.4,3.34,1.347743068
2020-05-18 23-17-48 ,30965.99,187.6,285,3.09,1.338880893
2020-05-18 23-17-49 ,30969.69,193.4,285.9,3.7,1.328269226
2020-05-18 23-17-50 ,30973.4,188.1,285.2,3.71,1.31762888
2020-05-18 23-17-51 ,30974.08,186.3,284.8,0.68,1.315678628
2020-05-18 23-17-52 ,30978.04,187.1,284.4,3.96,1.304321277
2020-05-18 23-17-53 ,30979.9,188.6,284.6,1.86,1.298986764
2020-05-18 23-17-54 ,30984.1,192.4,286.3,4.2,1.286941089
2020-05-18 23-17-55 ,30986.28,187.4,285.1,2.18,1.28068881
2020-05-18 23-17-56 ,30990.55,187.5,284.3,4.27,1.268442373
2020-05-18 23-17-57 ,30993.38,186.6,284.7,2.83,1.260325883
2020-05-18 23-17-58 ,30998.26,192.7,286.3,4.88,1.246329955
2020-05-18 23-17-59 ,31000.65,191.6,285.7,2.39,1.239475392
2020-05-18 23-18-00 ,31003.81,188.4,284.8,3.16,1.230412456
2020-05-18 23-18-01 ,31006.35,189,284.1,2.54,1.223127691
2020-05-18 23-18-02 ,31009.1,189.3,286.2,2.75,1.215240641
2020-05-18 23-18-03 ,31012.61,193.4,285.6,3.51,1.205173899
2020-05-18 23-18-04 ,31013.39,188.6,284.8,0.78,1.202936845
2020-05-18 23-18-05 ,31016.86,191.1,284.8,3.47,1.192984823
2020-05-18 23-18-06 ,31020.48,189.5,286.9,3.62,1.182602598
2020-05-18 23-18-07 ,31023.17,190.8,285.6,2.69,1.17488763
2020-05-18 23-18-08 ,31025.77,189.9,284.6,2.6,1.167430783
2020-05-18 23-18-09 ,31028.47,188.5,284.2,2.7,1.159687135
2020-05-18 23-18-10 ,31032.39,189.9,286,3.92,1.148444505
2020-05-18 23-18-11 ,31036.11,190.4,285.5,3.72,1.137775478
2020-05-18 23-18-12 ,31038.92,192.4,284.1,2.81,1.129716348
2020-05-18 23-18-13 ,31042.53,189.8,285.2,3.61,1.119362803
2020-05-18 23-18-14 ,31046.74,189.4,285.3,4.21,1.107288448
2020-05-18 23-18-15 ,31049.23,189.9,284.6,2.49,1.100147083
2020-05-18 23-18-16 ,31051.7,187.9,285.2,2.47,1.093063079
2020-05-18 23-18-17 ,31055.52,192.4,286.3,3.82,1.082107251
2020-05-18 23-18-18 ,31058.77,188.6,285.1,3.25,1.072786193
2020-05-18 23-18-19 ,31061.03,189.8,284.2,2.26,1.066304472
2020-05-18 23-18-20 ,31063.46,188.5,286,2.43,1.059335189
2020-05-18 23-18-21 ,31068.58,190.4,285.1,5.12,1.044650937
2020-05-18 23-18-22 ,31070.23,189.2,284.4,1.65,1.039918708
2020-05-18 23-18-23 ,31074.79,187.8,285.9,4.56,1.026840546
2020-05-18 23-18-24 ,31078.8,189.2,286.1,4.01,1.015339794
2020-05-18 23-18-25 ,31081.34,186.1,284.3,2.54,1.008055029
2020-05-18 23-18-26 ,31084.07,191.6,284.3,2.73,1.00022534
2020-05-18 23-18-27 ,31087.66,194.7,285.6,3.59,1
2020-05-18 23-18-28 ,31089.8,188,284.7,2.14,1
2020-05-18 23-18-29 ,31092.68,188.9,284.6,2.88,1
2020-05-18 23-18-30 ,31095.81,189.6,285.8,3.13,1
2020-05-18 23-18-31 ,31097.45,195.1,285,1.64,1
2020-05-18 23-18-32 ,31100.01,189.5,284.3,2.56,1
2020-05-18 23-18-33 ,31103.52,187.8,286.5,3.51,1
2020-05-18 23-18-34 ,31105.76,187.6,285.7,2.24,1
2020-05-18 23-18-35 ,31109.45,190,285.3,3.69,1
2020-05-18 23-18-36 ,31112.01,193.4,285.2,2.56,1
2020-05-18 23-18-37 ,31117.6,190.4,286.9,5.59,1
2020-05-18 23-18-38 ,31119.17,189.8,285.8,1.57,1
2020-05-18 23-18-39 ,31121.85,189.1,284.3,2.68,1
2020-05-18 23-18-40 ,31124.33,193.5,284.6,2.48,1
2020-05-18 23-18-41 ,31128.52,191.5,286.6,4.19,1
2020-05-18 23-18-42 ,31130.27,189.6,285.9,1.75,1
2020-05-18 23-18-43 ,31132.8,191.2,284.7,2.53,1
2020-05-18 23-18-44 ,31135.86,190.4,285.2,3.06,1
2020-05-18 23-18-45 ,31139.57,192.1,286.8,3.71,1
2020-05-18 23-18-46 ,31141.37,186.8,286.5,1.8,1
2020-05-18 23-18-47 ,31143.85,185.9,284.6,2.48,1
2020-05-18 23-18-48 ,31147.38,187.6,283.8,3.53,1
2020-05-18 23-18-49 ,31150.45,191.4,285.7,3.07,1
2020-05-18 23-18-50 ,31154.42,191.7,285.3,3.97,1
2020-05-18 23-18-51 ,31156.56,188,284.2,2.14,1
2020-05-18 23-18-52 ,31159.97,190.8,285.5,3.41,1
2020-05-18 23-18-53 ,31163.36,190.4,286,3.39,1
2020-05-18 23-18-54 ,31164.23,192.1,284.7,0.87,1
2020-05-18 23-18-55 ,31167.67,188.3,284.6,3.44,1
2020-05-18 23-18-56 ,31170.56,187.1,286.7,2.89,1
2020-05-18 23-18-57 ,31172.06,190.8,285.8,1.5,1
2020-05-18 23-18-58 ,31173.04,190.1,285.2,0.98,1
2020-05-18 23-18-59 ,31177.56,193.2,284.7,4.52,1
2020-05-18 23-19-00 ,31178.06,189.6,287.6,0.5,1
2020-05-18 23-19-01 ,31178.88,192,287,0.82,1
2020-05-18 23-19-02 ,31178.44,185.2,285.6,-0.44,1
2020-05-18 23-19-03 ,31180.76,185.4,284.7,2.32,1
2020-05-18 23-19-04 ,31186.02,185.9,285.9,5.26,1
2020-05-18 23-19-05 ,31189.2,184.8,285.7,3.18,1
2020-05-18 23-19-06 ,31191.89,188,284.2,2.69,1
2020-05-18 23-19-07 ,31195.45,186.5,284.1,3.56,1
2020-05-18 23-19-08 ,31198.67,188.8,285.7,3.22,1
2020-05-18 23-19-09 ,31202.71,185.8,286.1,4.04,1
2020-05-18 23-19-10 ,31205.03,187,284.4,2.32,1
2020-05-18 23-19-11 ,31208.22,188.2,284.2,3.19,1
2020-05-18 23-19-12 ,31212.79,189.6,284.4,4.57,1
2020-05-18 23-19-13 ,31216.16,190.5,286.1,3.37,1
2020-05-18 23-19-14 ,31219.22,188.1,285.3,3.06,1
2020-05-18 23-19-15 ,31223.45,190.3,284.1,4.23,1
2020-05-18 23-19-16 ,31227.5,190.8,286,4.05,1
2020-05-18 23-19-17 ,31232.7,193.5,285.6,5.2,1
2020-05-18 23-19-18 ,31235.32,191.1,285.3,2.62,1
2020-05-18 23-19-19 ,31238.8,191.8,284.3,3.48,1
2020-05-18 23-19-20 ,31242.07,192.2,284.8,3.27,1
2020-05-18 23-19-21 ,31245.86,192,285.1,3.79,1
2020-05-18 23-19-22 ,31249.32,193.7,284.2,3.46,1
2020-05-18 23-19-23 ,31251.24,192,285.2,1.92,1
2020-05-18 23-19-24 ,31253.97,192.7,285.9,2.73,1
2020-05-18 23-19-25 ,31258.22,191.6,285.4,4.25,1
2020-05-18 23-19-26 ,31262.3,193.9,283.9,4.08,1
2020-05-18 23-19-27 ,31264.46,192.6,284.5,2.16,1
2020-05-18 23-19-28 ,31267.87,192.3,285.7,3.41,1
2020-05-18 23-19-29 ,31271.08,193.3,285.4,3.21,1
2020-05-18 23-19-30 ,31276.01,191.6,283.8,4.93,1
2020-05-18 23-19-31 ,31280.5,196.7,284.9,4.49,1
2020-05-18 23-19-32 ,31284.29,193.6,284.8,3.79,1
2020-05-18 23-19-33 ,31287.3,192.2,283.9,3.01,1
2020-05-18 23-19-34 ,31291.01,192.3,285.6,3.71,1
2020-05-18 23-19-35 ,31296.09,193.3,285.6,5.08,1
2020-05-18 23-19-36 ,31297.55,194.5,285.1,1.46,1
2020-05-18 23-19-37 ,31300.57,193.7,284.3,3.02,1
2020-05-18 23-19-38 ,31305.05,194.6,285.7,4.48,1
2020-05-18 23-19-39 ,31309.17,196.6,284.9,4.12,1
2020-05-18 23-19-40 ,31312.45,198.8,284.7,3.28,1
2020-05-18 23-19-41 ,31315.68,199.3,284.2,3.23,1
2020-05-18 23-19-42 ,31320.8,196.1,285.1,5.12,1
2020-05-18 23-19-43 ,31324.33,194.7,285,3.53,1
2020-05-18 23-19-44 ,31327.91,195.6,284.1,3.58,1
2020-05-18 23-19-45 ,31330.18,198.3,286.1,2.27,1
2020-05-18 23-19-46 ,31332.64,197.3,285.3,2.46,1
2020-05-18 23-19-47 ,31334.83,194.2,284.9,2.19,1
2020-05-18 23-19-48 ,31339.28,194.4,285.4,4.45,1
2020-05-18 23-19-49 ,31343.66,195.1,286.9,4.38,1
2020-05-18 23-19-50 ,31344.79,196.8,286.1,1.13,1
2020-05-18 23-19-51 ,31346.85,193.6,285.1,2.06,1
2020-05-18 23-19-52 ,31350.9,196.6,284.9,4.05,1
2020-05-18 23-19-53 ,31356.73,194.8,283.6,5.83,1
2020-05-18 23-19-54 ,31359.13,197.4,285.9,2.4,1
2020-05-18 23-19-55 ,31360.89,196.3,285.6,1.76,1
2020-05-18 23-19-56 ,31364.92,192.6,285.3,4.03,1
