id,position,grade
12272,43961.42,1.0
12273,43965.04,1.0
12274,43966.86,1.0
12275,43968.51,1.0
12276,43970.27,1.0
12277,43973.13,1.0
12278,43976.43,1.0
12279,43979.42,1.0
12280,43981.88,1.0
12281,43985.91,1.0
12282,43989.54,1.0
12283,43991.6,1.0
12284,43994.44,1.0
12285,43996.78,1.0
12286,44001.24,1.0
12287,44002.93,1.0
12288,44005.17,1.0
12289,44007.28,1.0
12290,44010.77,1.0
12291,44014.18,1.0
12292,44016.83,1.0
12293,44019.0,1.0
12294,44022.2,1.0
12295,44025.89,1.0
12296,44028.71,1.0
12297,44031.35,1.0
12298,44033.55,1.0
12299,44036.77,1.0
12300,44039.31,1.0
12301,44041.69,1.0
12302,44043.12,1.0
12303,44046.42,1.0
12304,44049.94,1.0
12305,44052.11,1.0
12306,44055.02,1.0
12307,44058.76,1.0
12308,44061.6,1.0
12309,44064.73,1.0
12310,44068.25,1.0
12311,44071.0,1.0
12312,44073.32,1.0
12313,44077.28,1.0
12314,44079.23,1.0
12315,44081.54,1.0
12316,44084.69,1.0
12317,44088.26,1.0
12318,44090.13,1.0
12319,44092.71,1.0
12320,44095.72,1.0
12321,44099.08,1.0
12322,44102.96,1.0
12323,44104.87,1.0
12324,44107.77,1.0
12325,44110.35,1.0
12326,44113.94,1.0
12327,44115.82,1.0
12328,44117.36,1.0
12329,44120.09,1.0
12330,44122.35,1.0
12331,44125.25,1.0
12332,44127.3,1.0
12333,44130.43,1.0
12334,44134.17,1.0
12335,44137.39,1.0
12336,44140.17,1.0
12337,44143.03,1.0
12338,44145.76,1.0
12339,44148.69,1.0
12340,44151.45,1.0
12341,44153.78,1.0
12342,44155.41,1.0
12343,44158.84,1.0
12344,44162.08,1.0
12345,44165.15,1.0
12346,44166.49,1.0
12347,44169.55,1.0
12348,44173.48,1.0
12349,44177.13,1.0
12350,44179.95,1.0
12351,44181.74,1.0
12352,44184.86,1.0
12353,44187.59,1.0
12354,44190.7,1.0
12355,44191.91,1.0
12356,44194.94,1.0
12357,44198.11,1.0
12358,44201.79,1.0
12359,44203.5,1.0
12360,44206.24,1.0
12361,44209.45,1.0
12362,44211.96,1.0
12363,44215.09,1.0
12364,44216.67,1.0
12365,44220.44,1.0
12366,44223.5,1.0
12367,44225.75,1.0
12368,44226.9,1.0
12369,44229.16,1.0
12370,44231.31,1.0
12371,44234.22,1.0
12372,44236.68,1.0
12373,44238.63,1.0
12374,44242.11,1.0
12375,44245.5,1.0
12376,44247.35,1.0
12377,44249.34,1.0
12378,44253.03,1.0
12379,44255.16,1.0
12380,44256.54,1.0
12381,44258.36,1.0
12382,44261.33,1.0
12383,44262.87,1.0
12384,44265.96,1.0
12385,44267.92,1.0
12386,44270.77,1.0
12387,44274.0,1.0
12388,44278.66,1.0
12389,44280.71,1.0
12390,44281.74,1.0
12391,44282.83,1.0
12392,44287.66,1.0
12393,44289.07,1.0
12394,44291.8,1.0
12395,44294.24,1.0
12396,44296.16,1.0
12397,44299.72,1.0
12398,44301.8,1.0
12399,44304.1,1.0
12400,44306.2,1.0
12401,44308.62,1.0
12402,44310.94,1.0
12403,44312.9,1.0
12404,44315.04,1.0
12405,44317.73,1.0
12406,44320.14,1.0
12407,44322.35,1.0
12408,44325.32,1.0
12409,44328.18,1.0
12410,44330.47,1.0
12411,44333.84,1.0
12412,44336.25,1.0
12413,44339.21,1.0
12414,44342.65,1.0
12415,44345.19,1.0
12416,44347.82,1.0
12417,44351.21,1.0
12418,44353.17,1.0
12419,44357.22,1.0
12420,44360.5,1.0
12421,44362.13,1.0
12422,44365.25,1.0
12423,44369.05,1.0
12424,44371.71,1.0
12425,44374.49,1.0
12426,44377.4,1.0
12427,44380.91,1.0
12428,44384.67,1.0
12429,44387.09,1.0
12430,44390.78,1.0
12431,44392.27,1.0
12432,44395.7,1.0
12433,44397.9,1.0
12434,44399.81,1.0
12435,44402.95,1.0
12436,44405.55,1.0
12437,44409.11,1.0
12438,44410.11,1.0
12439,44413.36,1.0
12440,44416.41,1.0
12441,44420.31,1.0
12442,44422.62,1.0
12443,44424.74,1.0
12444,44427.37,1.0
12445,44430.25,1.0
12446,44433.18,1.0
12447,44434.45,1.0
12448,44437.16,1.0
12449,44439.69,1.0
12450,44442.06,1.0
12451,44445.28,1.0
12452,44447.17,1.0
12453,44450.6,1.0
12454,44454.01,1.0
12455,44457.06,1.0
12456,44459.71,1.0
12457,44461.13,1.0
12458,44462.48,1.0
12459,44466.02,1.0
12460,44468.28,1.0
12461,44470.44,1.0
12462,44473.09,1.0
12463,44475.35,1.0
12464,44479.11,1.0
12465,44480.88,1.0
12466,44484.47,1.0
12467,44487.72,1.0
12468,44490.38,1.0
12469,44492.59,1.0
12470,44494.84,1.0
12471,44497.12,1.0
12472,44499.56,1.0
12473,44501.88,1.0
12474,44503.05,1.0
12475,44506.21,1.0
12476,44508.83,1.0
12477,44511.76,1.0
12478,44514.14,1.0
12479,44516.91,1.0
12480,44520.19,1.0
12481,44522.33,1.0
12482,44525.97,1.0
12483,44528.52,1.0
12484,44531.62,1.0
12485,44533.37,1.0
12486,44536.52,1.0
12487,44538.41,1.0
12488,44541.05,1.0
12489,44544.2,1.0
12490,44547.14,1.0
12491,44550.91,1.0
12492,44553.34,1.0
12493,44557.12,1.0
12494,44560.17,1.0
12495,44562.39,1.0
12496,44565.66,1.0
12497,44568.22,1.0
12498,44571.24,1.0
12499,44573.99,1.0
12500,44576.46,1.0
12501,44579.5,1.0
12502,44582.58,1.0
12503,44585.39,1.0
12504,44588.05,1.0
12505,44590.67,1.0
12506,44593.99,1.0
12507,44597.66,1.0
12508,44599.76,1.0
12509,44602.71,1.0
12510,44604.85,1.0
12511,44608.98,1.0
12512,44611.63,1.0
12513,44613.35,1.0
12514,44616.69,1.0
12515,44620.42,1.0
12516,44622.54,1.0
12517,44625.1,1.0
12518,44628.75,1.0
12519,44632.6,1.0
12520,44635.63,1.0
12521,44638.39,1.0
12522,44642.47,1.0
12523,44645.14,1.0
12524,44647.41,1.0
12525,44651.32,1.0
12526,44654.65,1.0
12527,44657.95,1.0
12528,44660.65,1.0
12529,44664.44,1.0
12530,44668.7,1.0
12531,44670.89,1.0
12532,44674.53,1.0
12533,44678.54,1.0
12534,44681.7,1.0
12535,44684.33,1.0
12536,44687.4,1.0
12537,44691.4,1.0
12538,44694.68,1.0
12539,44697.23,1.0
12540,44700.67,1.0
12541,44704.64,1.0
12542,44708.11,1.0
12543,44712.18,1.0
12544,44714.44,1.0
12545,44718.56,1.0
12546,44723.13,1.0
12547,44726.44,1.0
12548,44728.75,1.0
12549,44733.61,1.0
12550,44738.06,1.0
12551,44742.26,1.0
12552,44746.61,1.0
12553,44750.95,1.0
12554,44755.55,1.0
12555,44760.14,1.0
12556,44765.16,1.0
12557,44768.93,1.0
12558,44775.64,1.0
12559,44780.92,1.0
12560,44788.59,1.0
12561,44793.5,1.0
12562,44801.74,1.0
12563,44808.16,1.0
12564,44815.74,1.0
12565,44822.82,1.0
12566,44830.84,1.0585615188024589
12567,44837.39,1.1063891931361785
12568,44844.11,1.1554581964220574
12569,44851.71,1.210952902519162
12570,44858.47,1.2603139832055588
12571,44863.72,1.298649142022645
12572,44871.26,1.353705732019
12573,44876.78,1.3940124132895133
12574,44882.01,1.4322015334063674
12575,44886.96,1.4683461117195988
12576,44891.95,1.504782767433348
12577,44897.23,1.5433369843008622
12578,44902.1,1.5788974078130589
12579,44905.87,1.606425702811263
12580,44909.57,1.6334428623585215
12581,44915.09,1.6737495436290346
12582,44919.72,1.7075575027382324
12583,44923.36,1.7341365461847413
12584,44927.51,1.7644395764877823
12585,44931.47,1.793355239138378
12586,44936.25,1.82825848849945
12587,44940.48,1.859145673603526
12588,44944.18,1.8861628331507845
12589,44946.79,1.9052208835341402
12590,44950.85,1.9348667396860033
12591,44955.33,1.9675794085432736
12592,44957.97,1.9868565169770043
12593,44960.82,2.007667031763412
12594,44963.73,2.0289156626506224
12595,44967.23,2.0544724351953465
12596,44970.02,2.0748448338809515
12597,44971.34,2.0844833880978166
12598,44974.4,2.1068273092369547
12599,44978.05,2.133479372033606
12600,44981.25,2.1568455640744757
12601,44984.23,2.1786053304125783
12602,44987.28,2.2008762322015207
12603,44988.98,2.2132895217232758
12604,44991.91,2.2346841913107185
12605,44994.19,2.2513326031398444
12606,44996.42,2.2676159182183104
12607,45000.15,2.2948521358159972
12608,45002.88,2.3147864184008524
12609,45007.1,2.345600584154785
12610,45008.95,2.3591091639284145
12611,45013.43,2.391821832785685
12612,45016.78,2.416283315078482
12613,45020.08,2.4403797006206718
12614,45023.4,2.4646221248630935
12615,45025.28,2.478349762687098
12616,45030.31,2.5150784958013643
12617,45033.43,2.537860533041252
12618,45036.3,2.558817086527945
12619,45038.81,2.5771449434099805
12620,45042.13,2.601387367652402
12621,45045.87,2.628696604600232
12622,45049.31,2.653815261044153
12623,45052.7,2.6785688207374676
12624,45055.57,2.6995253742241605
12625,45060.13,2.7328221978824128
12626,45064.42,2.764147499087238
12627,45065.91,2.775027382256316
12628,45068.93,2.7970792259948833
12629,45071.72,2.8174516246805412
12630,45075.23,2.843081416575408
12631,45077.43,2.8591456736034995
12632,45080.03,2.878130704636712
12633,45083.13,2.9007667031763145
12634,45086.84,2.927856882073716
12635,45090.49,2.9545089448703674
12636,45093.73,2.9781672143118074
12637,45096.3,2.996933187294646
12638,45099.53,2.989740781307055
12639,45104.45,2.9717780211756266
12640,45107.38,2.961080686381905
12641,45109.47,2.953450164293538
12642,45112.46,2.9425337714494417
12643,45116.84,2.926542533771467
12644,45119.83,2.915626140927344
12645,45122.11,2.907301935012781
12646,45124.14,2.8998904709748152
12647,45127.03,2.8893391748813526
12648,45131.3,2.873749543629056
12649,45134.41,2.8623950346841838
12650,45136.58,2.8544724351953255
12651,45140.07,2.8417305585980346
12652,45143.77,2.828221978824405
12653,45146.79,2.817196056955095
12654,45148.76,2.8100036509675044
12655,45149.78,2.806279664110999
12656,45154.79,2.7879883169039816
12657,45157.53,2.777984665936483
12658,45158.88,2.773055859802863
12659,45160.39,2.7675428988682076
12660,45164.46,2.752683461117205
12661,45166.85,2.743957648776937
12662,45169.32,2.734939759036151
12663,45170.17,2.7318364366557257
12664,45173.59,2.719350127783881
12665,45177.12,2.706462212486305
12666,45180.58,2.6938298649142016
12667,45183.11,2.6845929171230414
12668,45185.29,2.676633807959112
12669,45188.55,2.6647316538882757
12670,45190.76,2.656663015699159
12671,45192.69,2.649616648411827
12672,45194.59,2.6426798101497084
12673,45197.31,2.632749178532326
12674,45200.81,2.6199707922599638
12675,45204.11,2.6079225994888686
12676,45206.42,2.5994888645491185
12677,45208.91,2.59039795545819
12678,45212.49,2.5773274917853373
12679,45215.35,2.566885724717062
12680,45217.97,2.5573201898503126
12681,45220.65,2.5475355969331885
12682,45222.86,2.5394669587440717
12683,45226.02,2.527929901423896
12684,45227.92,2.520993063161751
12685,45230.35,2.512121212121224
12686,45231.66,2.5073384446878366
12687,45233.81,2.499488864549121
12688,45237.95,2.484373859072672
12689,45240.37,2.47553851770719
12690,45242.71,2.466995253742252
12691,45245.1,2.458269441401984
12692,45249.55,2.442022635998536
12693,45252.51,2.4312157721796273
12694,45253.99,2.4258123402701863
12695,45257.28,2.413800657174163
12696,45259.45,2.4058780576853045
12697,45262.27,2.395582329317288
12698,45264.67,2.386820007301949
12699,45267.33,2.377108433734941
12700,45269.2,2.3702811244980104
12701,45272.58,2.3579408543263978
12702,45274.87,2.3495801387367634
12703,45277.13,2.341328952172343
12704,45280.0,2.3308506754289966
12705,45282.97,2.3200073019350165
12706,45285.08,2.3123037604965333
12707,45288.85,2.2985396129974576
12708,45290.62,2.292077400511134
12709,45292.58,2.284921504198614
12710,45295.22,2.275282949981749
12711,45297.28,2.267761956918596
12712,45299.21,2.2607155896312636
12713,45302.5,2.24870390653524
12714,45304.77,2.2404162102957486
12715,45307.5,2.2304490690032943
12716,45309.58,2.2228550565899985
12717,45312.44,2.2124132895217232
12718,45315.47,2.2013508579773684
12719,45317.65,2.193391748813439
12720,45320.22,2.1840087623220197
12721,45323.47,2.1721431179262547
12722,45326.32,2.161737860533051
12723,45327.99,2.1556407447973873
12724,45330.54,2.1463307776560843
12725,45333.32,2.136181087988327
12726,45336.39,2.124972617743713
12727,45339.07,2.115188024826589
12728,45341.9,2.104855786783501
12729,45343.79,2.0979554581964277
12730,45346.75,2.087148594377519
12731,45350.54,2.073311427528301
12732,45352.53,2.066046002190594
12733,45354.46,2.058999634903262
12734,45356.95,2.0499087258123603
12735,45359.1,2.042059145673618
12736,45361.73,2.0324571011317976
12737,45362.95,2.0280029207740253
12738,45364.87,2.020993063161738
12739,45366.54,2.014895947426074
12740,45369.85,2.0028112449799345
12741,45372.87,1.9917853231106242
12742,45374.47,1.9859437751004065
12743,45376.9,1.9770719240598797
12744,45379.28,1.9683826213946827
12745,45382.63,1.9561518802482838
12746,45384.13,1.9506754289887
12747,45386.13,1.9433734939759215
12748,45388.75,1.933807959109172
12749,45390.75,1.9265060240963936
12750,45393.32,1.9171230376049742
12751,45394.96,1.911135450894498
12752,45396.68,1.904855786783504
12753,45399.86,1.893245710113185
12754,45402.33,1.8842278203723994
12755,45405.51,1.8726177437020803
12756,45407.86,1.8640379700620708
12757,45410.44,1.8546184738955802
12758,45413.93,1.8418765972982891
12759,45415.85,1.834866739686028
12760,45418.53,1.8250821467689038
12761,45420.61,1.8174881343556077
12762,45424.29,1.8040525739320943
12763,45427.79,1.7912741876597318
12764,45430.14,1.7826944140197223
12765,45432.23,1.7750638919313548
12766,45434.72,1.7659729828404531
12767,45437.89,1.7543994158452054
12768,45441.81,1.7400876232201659
12769,45444.73,1.729426798101489
12770,45447.43,1.7195691858342486
12771,45451.18,1.7058780576852888
12772,45454.76,1.6928075940124088
12773,45456.79,1.6853961299744429
12774,45458.94,1.6775465498357005
12775,45460.93,1.6702811244979934
12776,45464.49,1.6572836801752562
12777,45467.32,1.6469514421321683
12778,45468.61,1.6422416940489226
12779,45470.68,1.634684191310698
12780,45473.75,1.6234757210660842
12781,45477.18,1.6109529025191678
12782,45479.97,1.6007667031763386
12783,45482.59,1.5912011683096157
12784,45486.02,1.5786783497626993
12785,45490.0,1.5641474990872584
12786,45491.86,1.5573566995253723
12787,45494.87,1.5463672873311332
12788,45498.78,1.5320920043811648
12789,45501.18,1.5233296823658253
12790,45504.3,1.5119386637458812
12791,45504.94,1.5096020445417941
12792,45508.02,1.4983570646221354
12793,45511.32,1.4863088718510402
12794,45515.21,1.472106608251188
12795,45517.54,1.4635998539612947
12796,45521.01,1.4509309967141197
12797,45524.88,1.4368017524644103
12798,45528.12,1.4249726177436899
12799,45531.12,1.414019715224522
12800,45534.31,1.4023731288791583
12801,45537.34,1.391310697334803
12802,45541.22,1.3771449434099958
12803,45542.97,1.3707557502738146
12804,45545.96,1.359839357429718
12805,45548.71,1.3497991967871474
12806,45552.68,1.335304855786778
12807,45555.94,1.3234027017159413
12808,45559.21,1.3114640379700602
12809,45562.06,1.301058780576856
12810,45566.63,1.284373859072658
12811,45569.16,1.275136911281471
12812,45573.28,1.260094925155164
12813,45576.93,1.246768893756838
12814,45579.61,1.2369843008397137
12815,45584.26,1.2200073019349984
12816,45586.27,1.212668857247175
12817,45594.34,1.1832055494706146
12818,45609.87,1.126506024096367
12819,45630.13,1.0525374224169395
12820,45653.87,1.03413654618476
12821,45672.15,1.10087623220155
12822,45687.59,1.1572471705001806
12823,45703.15,1.2140562248996143
12824,45717.24,1.265498357064625
12825,45733.03,1.3231471339905132
12826,45748.75,1.380540343190955
12827,45763.37,1.4339174881343746
12828,45776.37,1.4813800657174339
12829,45789.8,1.5304125593282414
12830,45803.28,1.5796276013143526
12831,45814.98,1.622343921139122
12832,45827.22,1.667031763417318
12833,45841.08,1.717634173055874
12834,45856.25,1.7730193501277913
12835,45873.03,1.8342825848849975
12836,45886.04,1.8817816721431282
12837,45901.09,1.9367287331142693
12838,45918.42,2.0
12839,45932.94,2.0386751368412743
12840,45944.66,2.0698922583137023
12841,45949.78,2.083529772130995
12842,45953.51,2.093464914033064
12843,45955.49,2.098738796329589
12844,45960.71,2.1126426678386414
12845,45964.88,2.1237497835843717
12846,45968.97,2.134643813176721
12847,45970.84,2.139624702012326
12848,45974.57,2.1495598439143944
12849,45977.38,2.1570444950524017
12850,45981.39,2.1677254384913507
12851,45985.7,2.1792054550055213
12852,45989.43,2.18914059690759
12853,45995.17,2.204429528413704
12854,45999.88,2.216974975694855
12855,46004.86,2.230239588743727
12856,46010.26,2.2446229040979198
12857,46019.33,2.2687815467391217
12858,46029.48,2.295816852451166
12859,46038.09,2.318750249710327
12860,46045.34,2.3380611823617845
12861,46054.32,2.361980103080426
12862,46063.26,2.385792480722367
12863,46070.95,2.406275387217486
12864,46079.11,2.428010174863825
12865,46089.16,2.454779122884129
12866,46097.81,2.4778190632199903
12867,46108.21,2.505520263161395
12868,46114.19,2.521448453127709
12869,46121.77,2.5416383661619077
12870,46131.39,2.5672619761077105
12871,46138.81,2.5870257168351287
12872,46146.32,2.6070291794851266
12873,46152.35,2.623090548297301
12874,46160.73,2.6454113228654808
12875,46168.31,2.6656012358996795
12876,46176.25,2.6867500366241783
12877,46182.96,2.7046226377402145
12878,46190.23,2.7239868419300315
12879,46197.06,2.7421790722761483
12880,46206.32,2.7668437945316704
12881,46213.13,2.7849827533394467
12882,46219.3,2.801417022920081
12883,46225.71,2.818490550960877
12884,46232.3,2.8360435228468326
12885,46238.86,2.8535165874252484
12886,46246.24,2.8731737850759664
12887,46251.95,2.88838280927456
12888,46259.53,2.908572722308778
12889,46266.81,2.9279635622677556
12890,46273.54,2.9458894349221514
12891,46277.53,2.956517106822741
12892,46283.02,2.9711401440994947
12893,46288.72,2.986322532528928
12894,46293.39,2.9987614367333792
12895,46296.99,2.9832993727276635
12896,46300.94,2.9622571150798453
12897,46306.35,2.9334372128331383
12898,46311.12,2.9080266890407156
12899,46315.41,2.8851731990890546
12900,46319.7,2.8623197091374326
12901,46324.59,2.8362699268848486
12902,46329.54,2.809900515402145
12903,46333.34,2.7896573308296055
12904,46337.51,2.767443099338106
12905,46342.51,2.7408073301636815
12906,46346.7,2.71848655559554
12907,46350.74,2.6969648541026006
12908,46354.44,2.6772543849135033
12909,46356.13,2.6682514949325737
12910,46361.43,2.640017579607669
12911,46366.26,2.614287426585165
12912,46370.3,2.5927657250922254
12913,46373.16,2.5775300651244515
12914,46376.9,2.557606509781993
12915,46382.2,2.529372594457126
12916,46385.52,2.51168644372531
12917,46390.08,2.4873946222382086
12918,46394.1,2.465979463821988
12919,46398.4,2.4430727023319676
12920,46403.91,2.413720084701741
12921,46405.32,2.4062087977945734
12922,46408.5,2.389268448599638
12923,46413.98,2.3600756455844514
12924,46415.85,2.3501138679132416
12925,46420.58,2.324916430274219
12926,46425.86,2.296789058026033
12927,46428.63,2.2820328419034186
12928,46430.75,2.270739275773449
12929,46435.44,2.245754924287826
12930,46439.54,2.223913593564806
12931,46441.88,2.2114480535911936
12932,46445.99,2.1895534513298136
12933,46449.98,2.168298107528595
12934,46451.84,2.158389601395745
12935,46455.81,2.1372408006712456
12936,46459.59,2.117104159175387
12937,46464.46,2.091160919999483
12938,46468.86,2.067721443125982
12939,46473.14,2.044921224712681
12940,46476.18,2.0287266770546264
12941,46481.68,1.9994273309627593
12942,46488.07,1.9653868179578478
12943,46492.73,1.9405622810872656
12944,46496.89,1.9184013211341644
12945,46501.04,1.8962936327193844
12946,46505.84,1.87072329431196
12947,46512.21,1.8367893243837294
12948,46515.78,1.817771385193192
12949,46520.43,1.7930001198609693
12950,46526.7,1.7595988653162582
12951,46532.3,1.7297668038408718
12952,46538.01,1.6993487554436835
12953,46543.53,1.6699428662751359
12954,46550.54,1.632599517892582
12955,46558.66,1.5893430287533026
12956,46564.91,1.556048317285272
12957,46573.75,1.508956277384908
12958,46582.56,1.4620240520995844
12959,46591.55,1.4141329391239412
12960,46599.39,1.3723680530584623
12961,46608.05,1.3262349008483405
12962,46617.91,1.2737091640363722
12963,46627.76,1.2212366987627636
12964,46637.3,1.170415651177957
12965,46647.15,1.1179431859043485
12966,46657.86,1.060889368332736
12967,46669.29,1.0
12968,46680.52,1.0702411862166143
12969,46690.78,1.1344152352444745
12970,46701.7,1.2027174394729327
12971,46711.11,1.2615749249848496
12972,46720.22,1.3185559763146475
12973,46728.29,1.3690320558131572
12974,46736.25,1.418820109444893
12975,46743.22,1.4624159302757087
12976,46750.26,1.506449585749013
12977,46756.97,1.5484191636219953
12978,46763.97,1.592202627871014
12979,46771.55,1.639613864872105
12980,46778.57,1.6835224247332439
12981,46784.63,1.7214263952116653
12982,46793.5,1.7769062991957953
12983,46801.16,1.8248179186454576
12984,46810.03,1.8802978226295421
12985,46817.47,1.9268333903456565
12986,46824.83,1.9728685756131998
12987,46831.15,2.012398789049455
12988,46837.64,2.0529923151888894
12989,46844.88,2.098276926783576
12990,46851.81,2.1416225563901063
12991,46858.2,2.1815906044688496
12992,46865.7,2.2285014590213694
12993,46872.48,2.2709088715368857
12994,46879.76,2.316443674355858
12995,46887.93,2.3675452319150585
12996,46893.15,2.4001951866836198
12997,46900.46,2.445917632920795
12998,46906.61,2.4843845336538704
12999,46913.13,2.5251657032115076
13000,46919.61,2.565696681544905
13001,46925.06,2.5997852358530515
13002,46932.01,2.643255961071747
13003,46938.85,2.6860386604236233
13004,46943.55,2.715436129276563
13005,46948.79,2.7482111796572446
13006,46954.63,2.784739098402118
13007,46960.58,2.8219550430138116
13008,46966.09,2.8564188841583635
13009,46970.26,2.882501319289599
13010,46976.03,2.9185914033919844
13011,46979.63,2.941108613577185
13012,46983.86,2.9675663355448263
13013,46987.57,2.9907715715968006
13014,46990.7,2.994825482389821
13015,46995.96,2.97837540887894
13016,46999.37,2.967711007610472
13017,47005.3,2.94916558253072
13018,47011.44,2.9299634054666965
13019,47015.81,2.916296709412999
13020,47020.98,2.900128101038224
13021,47026.99,2.881332484726385
13022,47033.07,2.8623179510864327
13023,47037.37,2.848870172360803
13024,47043.39,2.8300432821449446
13025,47048.79,2.8131553739778816
13026,47053.57,2.798206447859638
13027,47057.52,2.7858532557744837
13028,47061.71,2.772749489993
13029,47067.39,2.754985912513575
13030,47073.06,2.737253608938169
13031,47078.11,2.7214602874115594
13032,47083.92,2.703290149179973
13033,47091.78,2.6787088606256972
13034,47098.25,2.658474644729237
13035,47105.72,2.6351130384314696
13036,47111.89,2.6158170396554103
13037,47118.54,2.5950198934867137
13038,47124.51,2.576349372790907
13039,47132.1,2.5526124796449974
13040,47137.18,2.536725336406352
13041,47141.51,2.523183735968687
13042,47147.23,2.5052950628732065
13043,47153.89,2.4844666428005135
13044,47159.4,2.467234721689305
13045,47163.17,2.4554444598763876
13046,47168.35,2.439244577597616
13047,47173.86,2.4220126564864075
13048,47178.26,2.408252138720652
13049,47182.32,2.3955549336913524
13050,47184.89,2.3875175403599944
13051,47189.42,2.373350461842077
13052,47194.55,2.357306949083357
13053,47195.85,2.3532413415616715
13054,47199.36,2.3422642012530774
13055,47203.0,2.3308805001923214
13056,47207.43,2.31702616071453
13057,47211.74,2.303547108084904
13058,47214.07,2.296260288449853
13059,47217.01,2.287065760670003
13060,47222.82,2.268895622438416
13061,47225.74,2.259763642466605
13062,47228.44,2.251319688383062
13063,47230.55,2.2447208946363024
13064,47233.81,2.2345256019280577
13065,47238.93,2.2185133630733573
13066,47240.94,2.212227308366724
13067,47242.28,2.2080366052289833
13068,47244.81,2.20012430751368
13069,47249.7,2.1848313684512903
13070,47252.19,2.1770441663520192
13071,47254.65,2.1693507859648067
13072,47257.4,2.160750462361212
13073,47261.75,2.147146314115531
13074,47265.63,2.1350120393584677
13075,47268.0,2.127600124107362
13076,47272.12,2.1147152756539684
13077,47274.41,2.1075535516349726
13078,47277.01,2.0994223365915787
13079,47279.78,2.090759465179968
13080,47283.0,2.080689268087756
13081,47284.76,2.075185060981449
13082,47288.39,2.0638326338247124
13083,47292.17,2.0520110981077755
13084,47296.21,2.039376440886492
13085,47297.89,2.0341224250122956
13086,47301.05,2.0242398713441543
13087,47306.75,2.006413746056713
13088,47309.67,1.9972817661699116
13089,47313.19,1.9862733523015743
13090,47316.49,1.9759529643000335
13091,47320.7,1.9627866511222956
13092,47323.34,1.954530340721054
13093,47326.35,1.9451168959075085
13094,47330.02,1.933639373493664
13095,47333.32,1.9233189854921005
13096,47337.88,1.9090580857081418
13097,47341.9,1.8964859766880537
13098,47345.63,1.8848208108560065
13099,47348.87,1.8746880662726457
13100,47354.15,1.8581754454701622
13101,47356.82,1.8498253133598193
13102,47360.58,1.838066325818648
13103,47363.73,1.8282150463626141
13104,47366.95,1.818144849585359
13105,47372.52,1.8007252855948574
13106,47375.91,1.790123432465967
13107,47379.26,1.7796466749492421
13108,47383.12,1.767574948377725
13109,47386.8,1.7560661520608394
13110,47391.9,1.740116461512987
13111,47394.43,1.7322041640451324
13112,47400.42,1.7134710961271657
13113,47403.39,1.7041827469257633
13114,47407.86,1.6902033122691087
13115,47410.47,1.6820408235769682
13116,47416.38,1.6635579468832873
13117,47419.22,1.6546761584213316
13118,47422.11,1.6456380004442146
13119,47426.22,1.6327844262968223
13120,47428.59,1.6253725112775386
13121,47431.71,1.6156150535306062
13122,47437.0,1.5990711588250814
13123,47440.68,1.5875623625081956
13124,47444.31,1.576209935706494
13125,47447.4,1.5665462996686632
13126,47451.78,1.5528483301393354
13127,47456.3,1.5387125259674967
13128,47460.83,1.5245454478926392
13129,47464.28,1.5137559513455687
13130,47467.29,1.5043425065320235
13131,47471.61,1.4908321804208986
13132,47475.0,1.480230327292031
13133,47478.23,1.4701288566117117
13134,47481.73,1.4591829905494569
13135,47485.48,1.447455276911327
13136,47488.32,1.4385734884493941
13137,47492.46,1.4256260925929005
13138,47495.86,1.4149929655609914
13139,47499.49,1.4036405387592898
13140,47503.18,1.3921004685393625
13141,47506.51,1.3816862588286976
13142,47510.25,1.369989819093609
13143,47512.76,1.3621400694318142
13144,47516.02,1.3519447770424162
13145,47517.97,1.345846365950575
13146,47522.28,1.3323673137424916
13147,47524.11,1.3266441894870789
13148,47529.06,1.3111636074847564
13149,47531.46,1.3036578707563484
13150,47535.27,1.2917425137000156
13151,47538.44,1.2818286864378992
13152,47542.63,1.2687249210662441
13153,47547.18,1.254495295185304
13154,47549.7,1.2466142716204907
13155,47552.11,1.2390772609890415
13156,47554.39,1.231946811097062
13157,47557.45,1.2223769967683553
13158,47560.08,1.214151960270132
13159,47563.78,1.2025806161471864
13160,47566.76,1.1932609930427422
13161,47568.73,1.1871000341448412
13162,47570.96,1.180125953768046
13163,47573.64,1.1717445477546613
13164,47577.01,1.1612052424318537
13165,47578.4,1.1568581699099887
13166,47583.1,1.1421594354835416
13167,47584.85,1.1366865024524142
13168,47587.66,1.12789853569956
13169,47589.66,1.1216437550925573
13170,47592.65,1.1122928580850946
13171,47596.11,1.1014720876349828
13172,47598.22,1.094873294094593
13173,47601.88,1.0834270455837902
13174,47604.73,1.074513983218793
13175,47608.89,1.0615040395562394
13176,47611.07,1.0546863286946055
13177,47613.58,1.046836579032811
13178,47616.75,1.0369227517707171
13179,47618.95,1.0300424931030234
13180,47622.22,1.0198159268105613
13181,47624.32,1.013248407173213
13182,47629.3,1.0
13183,47631.91,1.0
13184,47634.64,1.0
13185,47637.09,1.0
13186,47638.89,1.0
13187,47640.88,1.0
13188,47645.42,1.0
13189,47647.66,1.0
13190,47650.81,1.0
13191,47654.22,1.0
13192,47656.65,1.0
13193,47660.67,1.0
13194,47662.04,1.0
13195,47665.62,1.0
13196,47666.58,1.0
13197,47669.64,1.0
13198,47671.56,1.0
13199,47673.63,1.0
13200,47676.16,1.0
13201,47678.06,1.0
